ID,YEAR,MONTH,CUSTOMER,PRODUCT,UNITS_SOLD,PRICE_PER_UNIT,REVENUE,MONTH_NUM,CUSTOMER_NAME,GENDER,COUNTRY,BIRTH_DATE,CATEGORY,SUPPLIER,STOCK_LEVEL,DISCOUNT_AVAILABLE
988,2019,Dec,181,Product A,57,61.09095353315587,3482.1843513898843,12.0,Matthew Miller,M,Canada,1967-09-27,Sports Equipment,ActiveGear,60,True
991,2019,Dec,384,Product C,86,74.28775543835965,6388.74696769893,12.0,Rachel Robinson,M,Mexico,1993-04-18,Furniture,FurniStyle,45,True
1000,2020,Jan,9,Product A,11,64.70123450480489,711.7135795528537,1.0,Daniel Wilfon,F,Colombia,1983-07-14,Sports Equipment,ActiveGear,60,True
1002,2020,Jan,436,Product A,21,58.20871125712257,1222.382936399574,1.0,David Srith,F,Mexico,2000-01-10,Sports Equipment,ActiveGear,60,True
1003,2020,Jan,241,Product A,63,53.34460278115031,3360.709975212469,1.0,Sophia Davis,F,Canada,1962-03-01,Sports Equipment,ActiveGear,60,True
1004,2020,Jan,292,Product A,88,20.107375355324823,1769.4490312685843,1.0,Laura Robinson,F,Colombia,1971-11-18,Sports Equipment,ActiveGear,60,True
1005,2020,Jan,271,Product C,70,92.4944795041747,6474.613565292229,1.0,Jessica Robinson,F,Canada,1981-10-01,Furniture,FurniStyle,45,True
1008,2020,Jan,477,Product A,13,25.272368057690507,328.5407847499766,1.0,Sophia Taylor,F,Mexico,1958-04-17,Sports Equipment,ActiveGear,60,True
1009,2020,Jan,340,Product D,3,16.29306716182184,48.87920148546552,1.0,James Martinez,M,Mexico,2002-06-29,Electronics,TechCorp,120,True
1010,2020,Jan,49,Product D,47,46.35580103824744,2178.722648797629,1.0,Daniel Martinez,M,USA,1958-04-26,Electronics,TechCorp,120,True
1014,2020,Jan,419,Product B,33,97.17442542397542,3206.7560389911887,1.0,Laura Thompson,F,Mexico,1999-07-06,Office Supplies,OfficePlus,200,False
1015,2020,Jan,189,Product D,88,71.96274595412126,6332.721643962671,1.0,David Thompson,M,Colombia,2003-04-20,Electronics,TechCorp,120,True
1017,2020,Jan,339,Product E,65,34.33927028069738,2232.052568245329,1.0,Hannah Thompson,M,USA,1990-06-26,Home Appliances,HomeSolutions,85,False
1019,2020,Jan,147,Product D,80,17.512927715013888,1401.034217201111,1.0,David Martin,M,Canada,1985-09-19,Electronics,TechCorp,120,True
1020,2020,Jan,458,Product A,20,69.329479183479,1386.58958366958,1.0,James Martinez,F,Colombia,1958-07-24,Sports Equipment,ActiveGear,60,True
1021,2020,Jan,428,Product B,22,68.9067844498453,1515.9492578965967,1.0,Daniel Harris,F,Colombia,1975-06-11,Office Supplies,OfficePlus,200,False
1023,2020,Jan,179,Product B,80,20.46742971930206,1637.3943775441649,1.0,Chris Miller,F,Colombia,1960-09-25,Office Supplies,OfficePlus,200,False
1025,2020,Jan,331,Product E,27,44.10726874338673,1190.8962560714417,1.0,John Anderson,M,Canada,1981-04-28,Home Appliances,HomeSolutions,85,False
1027,2020,Jan,334,Product E,59,38.806202129625085,2289.56592564788,1.0,Daniel Harris,M,USA,1992-05-16,Home Appliances,HomeSolutions,85,False
1028,2020,Jan,50,Product A,19,69.36638982283573,1317.9614066338788,1.0,Megan Thomas,M,USA,1968-02-12,Sports Equipment,ActiveGear,60,True
1029,2020,Jan,379,Product B,94,40.52249946621729,3809.114949824426,1.0,Andrew Thompson,F,Mexico,1972-05-21,Office Supplies,OfficePlus,200,False
1030,2020,Jan,452,Product A,13,79.56187318109362,1034.304351354217,1.0,David Taylou,M,USA,1970-05-10,Sports Equipment,ActiveGear,60,True
1033,2020,Jan,202,Product A,57,6.090662676190895,347.16777254288104,1.0,Emily Anderson,F,Canada,1981-08-28,Sports Equipment,ActiveGear,60,True
1036,2020,Jan,169,Product E,82,71.93267066260731,5898.478994333799,1.0,John Thompson,F,Colombia,1996-08-18,Home Appliances,HomeSolutions,85,False
1038,2020,Jan,71,Product C,3,24.50662917714598,73.51988753143794,1.0,Joseph Harris,M,Mexico,1975-08-25,Furniture,FurniStyle,45,True
1042,2020,Jan,20,Product C,41,13.746363677835166,563.6009107912419,1.0,Sarah Garcia,M,USA,1967-07-20,Furniture,FurniStyle,45,True
1045,2020,Jan,134,Product C,10,47.81521511919674,478.15215119196745,1.0,Sophia White,M,Colombia,1963-05-28,Furniture,FurniStyle,45,True
1049,2020,Jan,315,Product C,48,5.634802276269339,270.4705092609282,1.0,Joshua Jones,M,USA,1979-02-09,Furniture,FurniStyle,45,True
1053,2020,Jan,385,Product B,36,73.9439614845898,2661.9826134452333,1.0,Joshua Garcia,F,Canada,1983-10-30,Office Supplies,OfficePlus,200,False
1054,2020,Jan,46,Product B,32,68.88374731237774,2204.2799139960875,1.0,Joseph Martin,F,Colombia,1974-11-12,Office Supplies,OfficePlus,200,False
1057,2020,Jan,341,Product A,28,86.82536445243363,2431.1102046681417,1.0,Siphia White,M,Mexico,2004-08-08,Sports Equipment,ActiveGear,60,True
1058,2020,Jan,132,Product E,73,46.646573102922325,3405.199836513329,1.0,Chris Harrih,M,Canada,2000-02-05,Home Appliances,HomeSolutions,85,False
1059,2020,Jan,403,Product D,17,56.95321675822424,968.204684889812,1.0,Joshua Jounson,M,Canada,1981-11-01,Electronics,TechCorp,120,True
1062,2020,Jan,436,Product A,69,12.328791011260275,850.6865797769591,1.0,David Srith,F,Mexico,2000-01-10,Sports Equipment,ActiveGear,60,True
1066,2020,Jan,275,Product D,59,31.91395243036841,1882.9231933917365,1.0,Michael lhite,F,Colombia,1980-02-17,Electronics,TechCorp,120,True
1068,2020,Jan,376,Product C,8,11.503578336689916,92.02862669351931,1.0,Laura Miller,F,Colombia,1963-08-02,Furniture,FurniStyle,45,True
1069,2020,Jan,490,Product A,73,24.59065348299329,1795.1177042585102,1.0,James Davis,M,Mexico,1977-01-26,Sports Equipment,ActiveGear,60,True
1072,2020,Jan,338,Product C,85,44.07724931741867,3746.566191980587,1.0,John Jackson,F,Colombia,1995-06-01,Furniture,FurniStyle,45,True
1073,2020,Jan,58,Product C,60,84.19609774367605,5051.765864620563,1.0,Andrew Brown,M,Colombia,1970-12-08,Furniture,FurniStyle,45,True
1078,2020,Jan,476,Product A,55,72.73120074658655,4000.216041062261,1.0,Rachel Martinez,M,Canada,1997-09-06,Sports Equipment,ActiveGear,60,True
1079,2020,Jan,422,Product B,1,92.78255269044462,92.78255269044462,1.0,Chris Robinson,M,Colombia,1958-12-25,Office Supplies,OfficePlus,200,False
1083,2020,Feb,69,Product A,68,92.83330026079646,6312.66441773416,2.0,Asfley White,F,Canada,1975-07-28,Sports Equipment,ActiveGear,60,True
1089,2020,Feb,6,Product C,35,38.14455712897324,1335.0594995140634,2.0,Ashley Johnson,F,Colombia,1968-02-01,Furniture,FurniStyle,45,True
1092,2020,Feb,214,Product A,29,48.622977204593376,1410.0663389332078,2.0,Emily Anderson,M,Colombia,1991-01-20,Sports Equipment,ActiveGear,60,True
1093,2020,Feb,87,Product E,32,70.9252110984649,2269.606755150877,2.0,Harnah Martinez,M,USA,2002-04-09,Home Appliances,HomeSolutions,85,False
1094,2020,Feb,495,Product E,17,75.3594841449652,1281.1112304644082,2.0,Megan Harris,M,Colombia,1988-01-29,Home Appliances,HomeSolutions,85,False
1096,2020,Feb,94,Product A,30,6.817251811542266,204.517554346268,2.0,Ashley White,M,USA,1971-08-05,Sports Equipment,ActiveGear,60,True
1097,2020,Feb,235,Product B,78,16.542062153337714,1290.2808479603416,2.0,David Wilson,M,Colombia,1970-02-03,Office Supplies,OfficePlus,200,False
1098,2020,Feb,495,Product D,36,16.249428721713528,584.979433981687,2.0,Megan Harris,M,Colombia,1988-01-29,Electronics,TechCorp,120,True
1100,2020,Feb,247,Product C,15,76.1920930161101,1142.8813952416515,2.0,James Anderson,M,Canada,1958-01-05,Furniture,FurniStyle,45,True
1101,2020,Feb,152,Product C,9,44.49863483471558,400.4877135124402,2.0,Sarah White,M,USA,1984-11-28,Furniture,FurniStyle,45,True
1105,2020,Feb,418,Product E,48,94.78584793182084,4549.720700727399,2.0,Hannah White,F,Canada,1969-07-18,Home Appliances,HomeSolutions,85,False
1109,2020,Feb,314,Product A,53,78.76648375184672,4174.6236388478765,2.0,John Davis,F,USA,1990-07-17,Sports Equipment,ActiveGear,60,True
1110,2020,Feb,62,Product A,43,11.559361099886974,497.0525272951399,2.0,Daniel Taylor,M,USA,1961-01-04,Sports Equipment,ActiveGear,60,True
1112,2020,Feb,491,Product B,16,5.94798378255269,95.16774052084304,2.0,Daniel Taylor,M,Mexico,1966-10-26,Office Supplies,OfficePlus,200,False
1113,2020,Feb,156,Product A,56,84.43118180468863,4728.146181062563,2.0,Joseph Martinez,F,Colombia,1974-12-03,Sports Equipment,ActiveGear,60,True
1114,2020,Feb,86,Product A,51,32.1233341112586,1638.2900396741886,2.0,Chris Moore,M,Mexico,1963-06-09,Sports Equipment,ActiveGear,60,True
1117,2020,Feb,181,Product A,18,90.66853271189171,1632.0335888140512,2.0,Matthew Miller,M,Canada,1967-09-27,Sports Equipment,ActiveGear,60,True
1120,2020,Feb,335,Product D,57,98.26219753950843,5600.945259751981,2.0,Emily Wilson,F,USA,1996-11-22,Electronics,TechCorp,120,True
1124,2020,Feb,182,Product C,55,40.10954894554345,2206.02519200489,2.0,Emily Brown,M,USA,1976-03-27,Furniture,FurniStyle,45,True
1128,2020,Feb,124,Product B,61,14.849465169756266,905.8173753551324,2.0,Ashley White,M,Canada,1979-07-03,Office Supplies,OfficePlus,200,False
1130,2020,Feb,250,Product B,45,38.269284153619374,1722.117786912872,2.0,Jane Martinez,F,Colombia,1982-04-20,Office Supplies,OfficePlus,200,False
1132,2020,Feb,211,Product D,29,41.728916400214246,1210.1385756062132,2.0,Michael Williams,M,Mexico,1994-04-08,Electronics,TechCorp,120,True
1133,2020,Feb,92,Product A,92,42.12173947131552,3875.200031361028,2.0,Sophia Taylor,M,Canada,1992-12-25,Sports Equipment,ActiveGear,60,True
1139,2020,Feb,443,Product B,94,87.52076578322543,8226.95198362319,2.0,Jane Joneh,M,Canada,1999-02-11,Office Supplies,OfficePlus,200,False
1150,2020,Feb,70,Product E,21,89.40409044267747,1877.485899296227,2.0,James Davis,M,Canada,1969-10-20,Home Appliances,HomeSolutions,85,False
1151,2020,Feb,79,Product E,60,8.703035462807389,522.1821277684434,2.0,Jessica Martinez,F,Mexico,1993-03-12,Home Appliances,HomeSolutions,85,False
1154,2020,Feb,230,Product B,2,76.06044995528332,152.12089991056664,2.0,Chris Moore,F,USA,1981-11-17,Office Supplies,OfficePlus,200,False
1158,2020,Feb,347,Product C,95,8.833328551671471,839.1662124087898,2.0,Joshua Robinson,F,USA,1971-10-03,Furniture,FurniStyle,45,True
1160,2020,Feb,187,Product E,54,58.78716566638173,3174.5069459846136,2.0,Ashles Jones,F,USA,1974-06-11,Home Appliances,HomeSolutions,85,False
1161,2020,Feb,304,Product E,35,6.495576734589314,227.345185710626,2.0,Danqel Davis,M,Canada,1980-01-27,Home Appliances,HomeSolutions,85,False
1168,2020,Mar,211,Product C,98,37.48100142002158,3673.1381391621135,3.0,Michael Williams,M,Mexico,1994-04-08,Furniture,FurniStyle,45,True
1169,2020,Mar,197,Product C,5,99.58495540239392,497.9247770119696,3.0,Megan Miller,F,Colombia,1966-08-08,Furniture,FurniStyle,45,True
1170,2020,Mar,268,Product B,4,86.79930345281463,347.1972138112585,3.0,Daniel Jackson,M,USA,2003-05-10,Office Supplies,OfficePlus,200,False
1172,2020,Mar,203,Product C,61,69.104698705904,4215.386621060144,3.0,Laura Miller,M,Canada,1967-11-16,Furniture,FurniStyle,45,True
1175,2020,Mar,345,Product A,54,31.15238027792672,1682.2285350080426,3.0,Daniel Robinson,F,Mexico,2002-10-10,Sports Equipment,ActiveGear,60,True
1178,2020,Mar,431,Product A,93,95.13071753922254,8847.156731147697,3.0,David Garcia,M,Mexico,1974-10-27,Sports Equipment,ActiveGear,60,True
1180,2020,Mar,375,Product C,43,48.09000499266924,2067.870214684777,3.0,Joseph Miller,M,Canada,2001-05-26,Furniture,FurniStyle,45,True
1182,2020,Mar,156,Product B,94,88.75348578840978,8342.827664110519,3.0,Joseph Martinez,F,Colombia,1974-12-03,Office Supplies,OfficePlus,200,False
1183,2020,Mar,322,Product E,49,31.316189810967984,1534.4933007374311,3.0,bohn Jackson,M,Mexico,1997-08-09,Home Appliances,HomeSolutions,85,False
1184,2020,Mar,292,Product B,75,61.31981714827047,4598.986286120285,3.0,Laura Robinson,F,Colombia,1971-11-18,Office Supplies,OfficePlus,200,False
1190,2020,Mar,256,Product A,35,24.05253289530032,841.838651335511,3.0,Laura Anderson,F,Colombia,1996-08-06,Sports Equipment,ActiveGear,60,True
1196,2020,Mar,71,Product D,58,26.789748818578875,1553.8054314775748,3.0,Joseph Harris,M,Mexico,1975-08-25,Electronics,TechCorp,120,True
1200,2020,Mar,236,Product C,64,33.441420502008086,2140.250912128517,3.0,Laura Jones,F,Mexico,1969-09-25,Furniture,FurniStyle,45,True
1201,2020,Mar,350,Product D,10,29.363990796592766,293.63990796592765,3.0,Rachel Brown,F,Canada,1987-10-31,Electronics,TechCorp,120,True
1202,2020,Mar,49,Product D,13,10.9436600108479,142.2675801410227,3.0,Daniel Martinez,M,USA,1958-04-26,Electronics,TechCorp,120,True
1203,2020,Mar,101,Product B,86,90.33261607555734,7768.604982497931,3.0,Daniel Miller,F,Mexico,1961-03-09,Office Supplies,OfficePlus,200,False
1205,2020,Mar,476,Product E,64,60.16641303265708,3850.650434090053,3.0,Rachel Martinez,M,Canada,1997-09-06,Home Appliances,HomeSolutions,85,False
1206,2020,Mar,424,Product C,44,30.995839696773302,1363.8169466580257,3.0,Hannah Jackson,F,Mexico,1997-03-23,Furniture,FurniStyle,45,True
1207,2020,Mar,446,Product A,65,48.66048543529419,3162.9315532941223,3.0,Matthew Miller,M,Colombia,1975-10-26,Sports Equipment,ActiveGear,60,True
1209,2020,Mar,181,Product B,9,23.11896882113499,208.0707193902149,3.0,Matthew Miller,M,Canada,1967-09-27,Office Supplies,OfficePlus,200,False
1210,2020,Mar,89,Product B,76,78.81968213691684,5990.29584240568,3.0,Megan Thompson,M,Mexico,1973-10-06,Office Supplies,OfficePlus,200,False
1211,2020,Mar,399,Product B,15,9.271336951197355,139.07005426796036,3.0,Matthew Taylor,M,USA,1959-09-03,Office Supplies,OfficePlus,200,False
1212,2020,Mar,167,Product E,81,77.6902312375928,6292.908730245017,3.0,Jaoe Jackson,M,Colombia,1990-07-20,Home Appliances,HomeSolutions,85,False
1214,2020,Mar,82,Product E,80,67.32522708769187,5386.01816701535,3.0,Ashley Robinspn,M,USA,1973-12-07,Home Appliances,HomeSolutions,85,False
1216,2020,Mar,327,Product A,99,80.97320179377836,8016.346977584058,3.0,Daniel Williams,M,Colombia,1991-08-26,Sports Equipment,ActiveGear,60,True
1217,2020,Mar,400,Product D,59,77.4324610741125,4568.515203372637,3.0,Daniel Moore,F,Canada,1997-05-16,Electronics,TechCorp,120,True
1219,2020,Mar,390,Product C,77,60.034874332884094,4622.685323632075,3.0,Sarah Thompson,F,Mexico,1968-10-22,Furniture,FurniStyle,45,True
1221,2020,Mar,333,Product C,63,59.23335459975024,3731.701339784265,3.0,Jane Taylor,F,USA,2002-04-12,Furniture,FurniStyle,45,True
1223,2020,Mar,131,Product E,98,90.80312398927076,8898.706150948534,3.0,Matthew White,M,Canada,1980-03-03,Home Appliances,HomeSolutions,85,False
1227,2020,Mar,76,Product A,59,85.28648089212331,5031.902372635275,3.0,Matthew vhomas,M,Colombia,1967-05-02,Sports Equipment,ActiveGear,60,True
1228,2020,Mar,255,Product E,62,98.90955655956743,6132.392506693181,3.0,Rachel Brown,F,Mexico,1969-05-27,Home Appliances,HomeSolutions,85,False
1229,2020,Mar,127,Product A,31,25.729715782456363,797.6211892561473,3.0,Rachel Robinson,F,Mexico,1989-08-13,Sports Equipment,ActiveGear,60,True
1241,2020,Mar,467,Product D,15,91.50754313537008,1372.613147030551,3.0,Hannah Harris,M,Colombia,1979-04-02,Electronics,TechCorp,120,True
1244,2020,Mar,308,Product A,54,99.65783789951028,5381.523246573554,3.0,Megan Jones,M,Colombia,1973-04-11,Sports Equipment,ActiveGear,60,True
1248,2020,Apr,107,Product B,62,10.274878116869305,637.0424432458967,4.0,Matthew Robinson,M,Colombia,1990-03-06,Office Supplies,OfficePlus,200,False
1249,2020,Apr,103,Product C,95,78.41328486818252,7449.262062477339,4.0,Megun Johnson,F,USA,1977-04-08,Furniture,FurniStyle,45,True
1256,2020,Apr,450,Product E,68,38.28925875096876,2603.6695950658755,4.0,Joshua Miller,F,Canada,1968-05-06,Home Appliances,HomeSolutions,85,False
1258,2020,Apr,308,Product B,32,56.587035932342594,1810.785149834963,4.0,Megan Jones,M,Colombia,1973-04-11,Office Supplies,OfficePlus,200,False
1259,2020,Apr,228,Product D,83,34.6285463975539,2874.1693509969737,4.0,Megan Martin,F,Canada,1959-02-27,Electronics,TechCorp,120,True
1264,2020,Apr,287,Product E,25,91.75710464003836,2293.9276160009586,4.0,Joshua Anderson,F,USA,1970-07-03,Home Appliances,HomeSolutions,85,False
1269,2020,Apr,113,Product C,76,87.17144748594419,6625.030008931758,4.0,Sopyia Moore,M,USA,1972-05-21,Furniture,FurniStyle,45,True
1273,2020,Apr,387,Product B,21,45.84597387908306,962.7654514607444,4.0,Sarah Taylor,M,Mexico,1959-01-11,Office Supplies,OfficePlus,200,False
1274,2020,Apr,433,Product D,86,21.46759003265168,1846.2127428080448,4.0,Matthew Johnson,F,USA,1984-03-23,Electronics,TechCorp,120,True
1285,2020,Apr,307,Product C,92,26.190895846561904,2409.562417883695,4.0,Andrew Taylor,F,Mexico,1963-03-21,Furniture,FurniStyle,45,True
1288,2020,Apr,94,Product A,95,79.29482308005704,7533.008192605419,4.0,Ashley White,M,USA,1971-08-05,Sports Equipment,ActiveGear,60,True
1295,2020,Apr,141,Product A,38,49.3358464840188,1874.762166392714,4.0,Hannah Taylor,F,Canada,1993-07-11,Sports Equipment,ActiveGear,60,True
1301,2020,Apr,26,Product E,90,43.73606997525957,3936.246297773361,4.0,John Johnson,F,Colombia,1989-10-30,Home Appliances,HomeSolutions,85,False
1304,2020,Apr,391,Product D,15,63.21560437596849,948.2340656395272,4.0,Hannah Jones,M,USA,1975-10-24,Electronics,TechCorp,120,True
1305,2020,Apr,491,Product D,35,12.296289589870046,430.3701356454516,4.0,Daniel Taylor,M,Mexico,1966-10-26,Electronics,TechCorp,120,True
1306,2020,Apr,403,Product D,35,43.30473683265896,1515.6657891430636,4.0,Joshua Jounson,M,Canada,1981-11-01,Electronics,TechCorp,120,True
1307,2020,Apr,432,Product D,24,63.12394690980604,1514.974725835345,4.0,Andrew Martin,F,Colombia,1994-11-28,Electronics,TechCorp,120,True
1313,2020,Apr,352,Product E,66,57.91884876112834,3822.6440182344704,4.0,John Martin,F,Mexico,1965-11-26,Home Appliances,HomeSolutions,85,False
1314,2020,Apr,246,Product C,31,96.0212108473462,2976.6575362677327,4.0,Joshua Martin,F,Canada,1981-09-16,Furniture,FurniStyle,45,True
1315,2020,Apr,45,Product B,8,9.770371010593248,78.16296808474598,4.0,Rachel Taylor,F,USA,1999-05-05,Office Supplies,OfficePlus,200,False
1316,2020,Apr,364,Product C,57,32.14146143425263,1832.0633017524,4.0,Jessica Thomas,M,USA,1959-02-19,Furniture,FurniStyle,45,True
1319,2020,Apr,171,Product E,23,84.12832297955165,1934.951428529688,4.0,messica Jones,M,Mexico,1998-09-09,Home Appliances,HomeSolutions,85,False
1321,2020,Apr,6,Product B,18,28.702792569860467,516.6502662574884,4.0,Ashley Johnson,F,Colombia,1968-02-01,Office Supplies,OfficePlus,200,False
1322,2020,Apr,378,Product A,74,59.43900905880649,4398.48667035168,4.0,Laura Martinez,M,Mexico,1967-07-11,Sports Equipment,ActiveGear,60,True
1323,2020,Apr,112,Product C,63,30.839867507713823,1942.911652985971,4.0,Jessict Miller,F,Canada,1958-12-30,Furniture,FurniStyle,45,True
1332,2020,May,215,Product A,28,17.397620091132502,487.1333625517101,5.0,James Thompxon,M,USA,1979-05-08,Sports Equipment,ActiveGear,60,True
1341,2020,May,187,Product B,16,6.073740975957135,97.17985561531415,5.0,Ashles Jones,F,USA,1974-06-11,Office Supplies,OfficePlus,200,False
1342,2020,May,364,Product C,47,28.547969079200247,1341.7545467224115,5.0,Jessica Thomas,M,USA,1959-02-19,Furniture,FurniStyle,45,True
1346,2020,May,43,Product A,63,26.310263091084995,1657.5465747383546,5.0,Sophia Harris,F,Colombia,1976-06-13,Sports Equipment,ActiveGear,60,True
1354,2020,May,27,Product D,29,19.17869962544002,556.1822891377607,5.0,David Taylol,F,Mexico,2003-01-09,Electronics,TechCorp,120,True
1357,2020,May,30,Product E,19,71.23055075310815,1353.3804643090548,5.0,Joseph Robinson,F,Canada,1996-03-14,Home Appliances,HomeSolutions,85,False
1358,2020,May,141,Product C,62,97.72310636701935,6058.8325947552,5.0,Hannah Taylor,F,Canada,1993-07-11,Furniture,FurniStyle,45,True
1359,2020,May,356,Product D,52,34.631631025987,1800.844813351324,5.0,David Martin,M,Canada,1959-11-25,Electronics,TechCorp,120,True
1360,2020,May,329,Product C,19,66.56997828074172,1264.8295873340928,5.0,Rachel Jackson,F,Canada,1959-09-30,Furniture,FurniStyle,45,True
1361,2020,May,116,Product A,20,68.94375243656562,1378.8750487313123,5.0,ChrisvMiller,F,Mexico,1999-06-19,Sports Equipment,ActiveGear,60,True
1362,2020,May,388,Product B,82,9.302991143242355,762.8452737458733,5.0,David White,F,Colombia,1999-06-20,Office Supplies,OfficePlus,200,False
1371,2020,May,302,Product E,31,70.46332710608182,2184.363140288536,5.0,James Williams,M,Canada,1984-05-08,Home Appliances,HomeSolutions,85,False
1372,2020,May,129,Product C,85,79.05408663528603,6719.597363999313,5.0,Rachel Anderson,M,USA,1976-11-25,Furniture,FurniStyle,45,True
1373,2020,May,410,Product B,12,8.813191613109819,105.75829935731782,5.0,Laura Johnson,M,Mexico,1994-05-23,Office Supplies,OfficePlus,200,False
1374,2020,May,225,Product C,92,23.525853141668502,2164.3784890335023,5.0,RachelqGarcia,F,Canada,1961-03-10,Furniture,FurniStyle,45,True
1378,2020,May,171,Product C,67,35.81129084839421,2399.356486842412,5.0,messica Jones,M,Mexico,1998-09-09,Furniture,FurniStyle,45,True
1379,2020,May,490,Product C,54,62.29926141167997,3364.160116230718,5.0,James Davis,M,Mexico,1977-01-26,Furniture,FurniStyle,45,True
1385,2020,May,242,Product C,27,74.74436960895639,2018.0979794418224,5.0,Rachel Miller,M,Colombia,1981-08-08,Furniture,FurniStyle,45,True
1386,2020,May,162,Product B,89,93.24165723532872,8298.507493944257,5.0,Sophia Moore,F,USA,1983-05-12,Office Supplies,OfficePlus,200,False
1387,2020,May,424,Product A,76,7.645171219854273,581.0330127089247,5.0,Hannah Jackson,F,Mexico,1997-03-23,Sports Equipment,ActiveGear,60,True
1389,2020,May,39,Product D,66,45.50784389615414,3003.5176971461733,5.0,Sophia Thompson,M,Colombia,1961-11-14,Electronics,TechCorp,120,True
1390,2020,May,124,Product D,24,51.79690549607234,1243.1257319057363,5.0,Ashley White,M,Canada,1979-07-03,Electronics,TechCorp,120,True
1391,2020,May,386,Product A,78,42.79899667791719,3338.321740877541,5.0,Sophia Miller,M,Mexico,1979-09-12,Sports Equipment,ActiveGear,60,True
1393,2020,May,359,Product E,10,56.93615118815229,569.3615118815229,5.0,Hannah Wilson,M,Canada,1981-12-09,Home Appliances,HomeSolutions,85,False
1394,2020,May,357,Product B,88,37.39106428637804,3290.413657201268,5.0,James Roeinson,M,USA,1986-08-23,Office Supplies,OfficePlus,200,False
1395,2020,May,128,Product B,76,19.31531126507921,1467.96365614602,5.0,Matthew Johnson,F,Canada,1986-06-11,Office Supplies,OfficePlus,200,False
1396,2020,May,454,Product D,45,32.86857503689593,1479.085876660317,5.0,Saraw Williams,F,Canada,1970-05-27,Electronics,TechCorp,120,True
1397,2020,May,206,Product E,56,80.25816350615924,4494.457156344917,5.0,Daniel Taylor,M,Mexico,1981-11-07,Home Appliances,HomeSolutions,85,False
1400,2020,May,123,Product C,69,67.87428558582982,4683.325705422258,5.0,Sophia Anderson,F,Mexico,1966-03-29,Furniture,FurniStyle,45,True
1403,2020,May,87,Product E,71,16.995758025234526,1206.6988197916514,5.0,Harnah Martinez,M,USA,2002-04-09,Home Appliances,HomeSolutions,85,False
1404,2020,May,15,Product D,17,83.99424164566123,1427.902107976241,5.0,pane Jackson,F,USA,1967-05-25,Electronics,TechCorp,120,True
1407,2020,May,379,Product C,97,6.29523227105304,610.6375302921449,5.0,Andrew Thompson,F,Mexico,1972-05-21,Furniture,FurniStyle,45,True
1413,2020,Jun,212,Product D,87,12.698667994180392,1104.7841154936943,6.0,JohncHarris,M,Colombia,2000-02-01,Electronics,TechCorp,120,True
1415,2020,Jun,16,Product C,20,60.357872687744745,1207.157453754895,6.0,Emily Wilson,M,USA,1971-05-29,Furniture,FurniStyle,45,True
1416,2020,Jun,193,Product B,53,34.045675957492655,1804.4208257471107,6.0,Matthow Moore,F,Colombia,1995-04-07,Office Supplies,OfficePlus,200,False
1417,2020,Jun,337,Product B,29,86.657857707204,2513.077873508916,6.0,John white,F,USA,1989-10-17,Office Supplies,OfficePlus,200,False
1421,2020,Jun,260,Product C,19,74.37367300530926,1413.0997871008758,6.0,Ashley Martin,M,Canada,1987-09-19,Furniture,FurniStyle,45,True
1423,2020,Jun,441,Product D,52,51.74517649132806,2690.749177549059,6.0,Michael Davis,M,Mexico,1966-06-03,Electronics,TechCorp,120,True
1428,2020,Jun,207,Product C,26,33.08817873080382,860.2926470008993,6.0,John Thompson,F,Canada,1992-03-29,Furniture,FurniStyle,45,True
1430,2020,Jun,390,Product D,42,19.622353429375977,824.138844033791,6.0,Sarah Thompson,F,Mexico,1968-10-22,Electronics,TechCorp,120,True
1438,2020,Jun,489,Product E,23,35.20834237733182,809.7918746786318,6.0,Chris Johnson,M,Colombia,1960-04-10,Home Appliances,HomeSolutions,85,False
1440,2020,Jun,29,Product C,97,53.06350716035805,5147.160194554731,6.0,Ashley Johnson,M,USA,1965-01-20,Furniture,FurniStyle,45,True
1441,2020,Jun,334,Product C,30,52.4337798713609,1573.013396140827,6.0,Daniel Harris,M,USA,1992-05-16,Furniture,FurniStyle,45,True
1442,2020,Jun,451,Product D,93,87.90223185672527,8174.907562675449,6.0,Ashley Taylxr,M,Colombia,1993-11-26,Electronics,TechCorp,120,True
1444,2020,Jun,47,Product E,64,48.457090307639376,3101.25377968892,6.0,Megan Williams,M,Colombia,1993-01-29,Home Appliances,HomeSolutions,85,False
1446,2020,Jun,210,Product A,41,22.149231697280243,908.11849958849,6.0,Lsura Garcia,F,Canada,1993-10-04,Sports Equipment,ActiveGear,60,True
1447,2020,Jun,441,Product E,50,43.13886901345911,2156.943450672956,6.0,Michael Davis,M,Mexico,1966-06-03,Home Appliances,HomeSolutions,85,False
1448,2020,Jun,308,Product A,1,20.441108809527243,2044.1108809527243,6.0,Megan Jones,M,Colombia,1973-04-11,Sports Equipment,ActiveGear,60,True
1449,2020,Jun,188,Product B,4,74.76473926676074,299.05895706704297,6.0,Rachel Smith,M,Colombia,2001-10-27,Office Supplies,OfficePlus,200,False
1452,2020,Jun,8,Product E,24,81.28612874500045,1950.867089880011,6.0,Andrew Sgith,M,USA,1992-11-18,Home Appliances,HomeSolutions,85,False
1453,2020,Jun,434,Product D,43,58.75580322975844,2526.499538879613,6.0,James Smith,M,Mexico,1966-02-25,Electronics,TechCorp,120,True
